[+] PPP: Beggining PIGA policy parsing and loading...
[+] PPP: Policy successfully parsed. Setting up in the kernel...
[+] PPP: PIGA policy loadded :
[+] 	240853 signatures have been loaded
[+] 	156946 signatures have been ignored
[+] Policy stats : '<name> (<uint>): <count>'
[+] 	SID stats :
[+] 		system_u:object_r:radius_client_packet_t (291): 411
[+] 		system_u:object_r:radsec_client_packet_t (560): 411
[+] 		system_u:object_r:razor_client_packet_t (347): 411
[+] 		system_u:object_r:removable_device_t (510): 823
[+] 		system_u:object_r:removable_t (275): 1733
[+] 		system_u:object_r:ricci_client_packet_t (521): 411
[+] 		system_u:object_r:ricci_modcluster_client_packet_t (464): 411
[+] 		system_u:object_r:rlogind_client_packet_t (350): 411
[+] 		system_u:object_r:rndc_client_packet_t (330): 411
[+] 		system_u:object_r:router_client_packet_t (458): 411
[+] 		system_u:object_r:rsh_client_packet_t (484): 411
[+] 		system_u:object_r:rsync_client_packet_t (306): 411
[+] 		system_u:object_r:rsync_exec_t (280): 887
[+] 		system_u:object_r:run_init_exec_t (246): 887
[+] 		system_u:object_r:rwho_client_packet_t (563): 411
[+] 		system_u:object_r:sap_client_packet_t (468): 411
[+] 		system_u:object_r:security_t (2): 923
[+] 		system_u:object_r:semanage_exec_t (272): 887
[+] 		system_u:object_r:sendmail_exec_t (245): 953
[+] 		system_u:object_r:session_dbusd_tmp_t (0): 27
[+] 		system_u:object_r:setfiles_exec_t (64): 887
[+] 		system_u:object_r:shell_exec_t (59): 1025
[+] 		system_u:object_r:smtp_client_packet_t (348): 455
[+] 		system_u:object_r:snmp_client_packet_t (331): 411
[+] 		system_u:object_r:sound_device_t (84): 931
[+] 		system_u:object_r:soundd_client_packet_t (450): 411
[+] 		system_u:object_r:spamd_client_packet_t (342): 411
[+] 		system_u:object_r:speech_client_packet_t (483): 411
[+] 		system_u:object_r:squid_client_packet_t (535): 411
[+] 		system_u:object_r:src_t (386): 19
[+] 		system_u:object_r:ssh_agent_exec_t (270): 913
[+] 		system_u:object_r:ssh_agent_tmp_t (434): 71
[+] 		system_u:object_r:ssh_client_packet_t (382): 411
[+] 		system_u:object_r:ssh_exec_t (214): 887
[+] 		system_u:object_r:ssh_keygen_exec_t (265): 887
[+] 		system_u:object_r:ssh_keysign_exec_t (248): 887
[+] 		system_u:object_r:su_exec_t (261): 475
[+] 		system_u:object_r:sudo_exec_t (0): 933
[+] 		system_u:object_r:sulogin_exec_t (263): 887
[+] 		system_u:object_r:swat_client_packet_t (294): 411
[+] 		system_u:object_r:syslogd_client_packet_t (493): 411
[+] 		system_u:object_r:system_dbusd_var_run_t (0): 380
[+] 		system_u:object_r:telnetd_client_packet_t (326): 411
[+] 		system_u:object_r:tetex_data_t (250): 901
[+] 		system_u:object_r:textrel_shlib_t (278): 1669
[+] 		system_u:object_r:tftp_client_packet_t (437): 411
[+] 		system_u:object_r:tmpfs_t (32): 19
[+] 		system_u:object_r:tor_client_packet_t (517): 411
[+] 		system_u:object_r:traceroute_client_packet_t (296): 411
[+] 		system_u:object_r:traceroute_exec_t (243): 887
[+] 		system_u:object_r:transproxy_client_packet_t (380): 411
[+] 		system_u:object_r:unlabeled_t (3): 2135
[+] 		system_u:object_r:update_modules_exec_t (223): 1330
[+] 		system_u:object_r:usb_device_t (85): 35
[+] 		system_u:object_r:usbfs_t (38): 1733
[+] 		system_u:object_r:user_devpts_t (411): 1025
[+] 		system_u:object_r:user_mozilla_tmp_t (0): 431
[+] 		system_u:object_r:user_mozilla_tmpfs_t (0): 971
[+] 		system_u:object_r:user_tty_device_t (479): 913
[+] 		system_u:object_r:useradd_exec_t (240): 887
[+] 		system_u:object_r:usr_t (61): 893
[+] 		system_u:object_r:utempter_exec_t (259): 887
[+] 		system_u:object_r:uucpd_client_packet_t (515): 411
[+] 		system_u:object_r:var_run_t (51): 19
[+] 		system_u:object_r:varnishd_client_packet_t (529): 411
[+] 		system_u:object_r:vmblock_t (266): 1733
[+] 		system_u:object_r:vnc_client_packet_t (453): 411
[+] 		system_u:object_r:vxfs_t (252): 1733
[+] 		system_u:object_r:wccp_client_packet_t (353): 411
[+] 		system_u:object_r:whois_client_packet_t (467): 411
[+] 		system_u:object_r:xauth_exec_t (0): 919
[+] 		system_u:object_r:xauth_home_t (0): 823
[+] 		system_u:object_r:xdm_tmp_t (0): 23
[+] 		system_u:object_r:xdmcp_client_packet_t (528): 411
[+] 		system_u:object_r:xen_client_packet_t (293): 411
[+] 		system_u:object_r:xenfs_t (276): 1733
[+] 		system_u:object_r:xfs_client_packet_t (455): 411
[+] 		system_u:object_r:xpdf_exec_t (0): 442
[+] 		system_u:object_r:xserver_client_packet_t (428): 411
[+] 		system_u:object_r:xserver_exec_t (0): 887
[+] 		system_u:object_r:xserver_misc_device_t (100): 823
[+] 		system_u:object_r:xserver_tmp_t (0): 931
[+] 		system_u:object_r:xserver_tmpfs_t (0): 931
[+] 		system_u:object_r:xsession_exec_t (0): 443
[+] 		system_u:object_r:zebra_client_packet_t (381): 411
[+] 		system_u:object_r:zero_device_t (96): 1346
[+] 		system_u:object_r:zope_client_packet_t (268): 411
[+] 		system_u:system_r:admin_crontab_t (0): 70
[+] 		system_u:system_r:audisp_remote_t (573): 49
[+] 		system_u:system_r:audisp_t (413): 149
[+] 		system_u:system_r:auditctl_t (592): 95
[+] 		system_u:system_r:auditd_t (391): 174
[+] 		system_u:system_r:bootloader_t (403): 792
[+] 		system_u:system_r:checkpolicy_t (482): 70
[+] 		system_u:system_r:chfn_t (368): 212
[+] 		system_u:system_r:chkpwd_t (138): 947
[+] 		system_u:system_r:clamd_t (0): 74
[+] 		system_u:system_r:clamscan_t (0): 74
[+] 		system_u:system_r:clvmd_t (352): 174
[+] 		system_u:system_r:consoletype_t (487): 292
[+] 		system_u:system_r:contextd_t (0): 817
[+] 		system_u:system_r:crack_t (577): 74
[+] 		system_u:system_r:crond_t (286): 2474
[+] 		system_u:system_r:depmod_t (435): 191
[+] 		system_u:system_r:dhcpc_t (220): 4509
[+] 		system_u:system_r:dmesg_t (70): 24
[+] 		system_u:system_r:freshclam_t (0): 24
[+] 		system_u:system_r:fsadm_t (88): 253
[+] 		system_u:system_r:gcc_config_t (0): 70
[+] 		system_u:system_r:getty_t (133): 97829
[+] 		system_u:system_r:gpg_agent_t (0): 70
[+] 		system_u:system_r:gpg_t (0): 145
[+] 		system_u:system_r:gpm_t (215): 24
[+] 		system_u:system_r:groupadd_t (323): 479
[+] 		system_u:system_r:hostname_t (116): 291
[+] 		system_u:system_r:hotplug_t (325): 2728
[+] 		system_u:system_r:hwclock_t (109): 145
[+] 		system_u:system_r:iceauth_t (0): 70
[+] 		system_u:system_r:ifconfig_t (121): 2654
[+] 		system_u:system_r:init_t (47): 101534
[+] 		system_u:system_r:initrc_su_t (571): 74
[+] 		system_u:system_r:initrc_t (56): 193402
[+] 		system_u:system_r:insmod_t (76): 7830
[+] 		system_u:system_r:iptables_t (216): 1803
[+] 		system_u:system_r:java_t (0): 82
[+] 		system_u:system_r:klogd_t (505): 24
[+] 		system_u:system_r:ldconfig_t (506): 95
[+] 		system_u:system_r:load_policy_t (219): 280
[+] 		system_u:system_r:local_login_t (224): 97757
[+] 		system_u:system_r:lvm_t (404): 1209
[+] 		system_u:system_r:mdadm_t (586): 437
[+] 		system_u:system_r:mount_t (63): 2777
[+] 		system_u:system_r:netutils_t (485): 291
[+] 		system_u:system_r:newrole_t (0): 70
[+] 		system_u:system_r:nscd_t (320): 554
[+] 		system_u:system_r:ntpd_t (0): 295
[+] 		system_u:system_r:openvpn_t (0): 24
[+] 		system_u:system_r:pam_console_t (440): 110
[+] 		system_u:system_r:pam_t (302): 70
[+] 		system_u:system_r:passwd_t (322): 354
[+] 		system_u:system_r:piga_t (0): 24
[+] 		system_u:system_r:pigaupdated_t (0): 24
[+] 		system_u:system_r:ping_t (439): 291
[+] 		system_u:system_r:portage_t (0): 73
[+] 		system_u:system_r:restorecond_t (574): 24
[+] 		system_u:system_r:rsync_t (480): 24
[+] 		system_u:system_r:run_init_t (229): 38714
[+] 		system_u:system_r:semanage_t (218): 1049
[+] 		system_u:system_r:setfiles_t (65): 501
[+] 		system_u:system_r:ssh_keygen_t (593): 24
[+] 		system_u:system_r:ssh_t (0): 70
[+] 		system_u:system_r:sshd_t (129): 57648
[+] 		system_u:system_r:sulogin_t (227): 60149
[+] 		system_u:system_r:sysadm_dbusd_t (0): 70
[+] 		system_u:system_r:sysadm_passwd_t (321): 212
[+] 		system_u:system_r:sysadm_ssh_agent_t (0): 70
[+] 		system_u:system_r:sysadm_su_t (0): 70
[+] 		system_u:system_r:sysadm_sudo_t (0): 70
[+] 		system_u:system_r:sysadm_t (228): 53988
[+] 		system_u:system_r:syslogd_t (126): 24
[+] 		system_u:system_r:system_cronjob_t (285): 3653
[+] 		system_u:system_r:system_dbusd_t (0): 624
[+] 		system_u:system_r:system_mail_t (585): 338
[+] 		system_u:system_r:traceroute_t (478): 95
[+] 		system_u:system_r:udev_t (72): 2755
[+] 		system_u:system_r:unconfined_java_t (0): 24
[+] 		system_u:system_r:update_modules_t (421): 673
[+] 		system_u:system_r:updpwd_t (429): 492
[+] 		system_u:system_r:user_mail_t (0): 70
[+] 		system_u:system_r:user_mozilla_t (0): 456
[+] 		system_u:system_r:useradd_t (324): 1247
[+] 		system_u:system_r:utempter_t (0): 70
[+] 		system_u:system_r:xauth_t (0): 70
[+] 		system_u:system_r:xdm_t (0): 100095
[+] 		system_u:system_r:xfs_t (0): 24
[+] 		system_u:system_r:xserver_t (0): 3349
[+] 		user_u:object_r:gpg_agent_tmp_t (0): 3295
[+] 		user_u:object_r:home_ssh_t (427): 3295
[+] 		user_u:object_r:iceauth_home_t (0): 823
[+] 		user_u:object_r:java_tmp_t (0): 5
[+] 		user_u:object_r:ooffice_home_t (0): 1
[+] 		user_u:object_r:session_dbusd_tmp_t (0): 27
[+] 		user_u:object_r:ssh_agent_tmp_t (540): 71
[+] 		user_u:object_r:user_clawsmail_account_t (0): 0
[+] 		user_u:object_r:user_clawsmail_history_t (0): 0
[+] 		user_u:object_r:user_devpts_t (556): 1025
[+] 		user_u:object_r:user_fonts_cache_t (0): 931
[+] 		user_u:object_r:user_fonts_config_t (0): 823
[+] 		user_u:object_r:user_fonts_t (0): 823
[+] 		user_u:object_r:user_home_t (247): 8457
[+] 		user_u:object_r:user_mozilla_bookmark_t (0): 0
[+] 		user_u:object_r:user_mozilla_conf_t (0): 0
[+] 		user_u:object_r:user_mozilla_key_t (0): 0
[+] 		user_u:object_r:user_mozilla_lock_t (0): 53
[+] 		user_u:object_r:user_mozilla_secret_t (0): 0
[+] 		user_u:object_r:user_mozilla_tmpfs_t (0): 935
[+] 		user_u:object_r:user_tmp_t (277): 8377
[+] 		user_u:object_r:user_tty_device_t (466): 913
[+] 		user_u:object_r:user_xpdf_tmp_t (0): 9
[+] 		user_u:object_r:xauth_home_t (0): 823
[+] 		user_u:object_r:xserver_tmp_t (0): 931
[+] 		user_u:object_r:xserver_tmpfs_t (0): 931
[+] 		user_u:user_r:chfn_t (489): 202
[+] 		user_u:user_r:chkpwd_t (590): 487
[+] 		user_u:user_r:context_t (0): 61
[+] 		user_u:user_r:cronjob_t (578): 48
[+] 		user_u:user_r:crontab_t (424): 182
[+] 		user_u:user_r:gpg_agent_t (0): 881
[+] 		user_u:user_r:gpg_helper_t (0): 171
[+] 		user_u:user_r:gpg_pinentry_t (0): 293
[+] 		user_u:user_r:gpg_t (0): 1203
[+] 		user_u:user_r:hostname_t (0): 85
[+] 		user_u:user_r:iceauth_t (0): 60
[+] 		user_u:user_r:java_t (0): 157
[+] 		user_u:user_r:newrole_t (499): 324
[+] 		user_u:user_r:pam_t (447): 60
[+] 		user_u:user_r:passwd_t (494): 202
[+] 		user_u:user_r:ping_t (363): 85
[+] 		user_u:user_r:ssh_t (327): 182
[+] 		user_u:user_r:traceroute_t (584): 85
[+] 		user_u:user_r:updpwd_t (500): 141
[+] 		user_u:user_r:user_clawsmail_t (0): 1415
[+] 		user_u:user_r:user_dbusd_t (0): 626
[+] 		user_u:user_r:user_home_t (0): 945
[+] 		user_u:user_r:user_lxsession_logout_t (0): 176
[+] 		user_u:user_r:user_mail_t (287): 918
[+] 		user_u:user_r:user_mozilla_t (0): 15441
[+] 		user_u:user_r:user_ooffice_t (0): 827
[+] 		user_u:user_r:user_shell_t (0): 94
[+] 		user_u:user_r:user_ssh_agent_t (289): 1462
[+] 		user_u:user_r:user_su_t (297): 1142
[+] 		user_u:user_r:user_sudo_t (0): 1384
[+] 		user_u:user_r:user_t (217): 282518
[+] 		user_u:user_r:user_tmp_t (0): 901
[+] 		user_u:user_r:user_xpdf_t (0): 105
[+] 		user_u:user_r:utempter_t (504): 60
[+] 		user_u:user_r:xauth_t (0): 1318
[+] 		user_u:user_r:xserver_t (0): 3059
[+] 	tclass stats :
[+] 		association (54): 1068
[+] 		blk_file (11): 824
[+] 		chr_file (10): 14494
[+] 		fifo_file (13): 16464
[+] 		file (6): 161724
[+] 		netif (19): 2638
[+] 		node (18): 2438
[+] 		packet (57): 55596
[+] 		process (2): 895228
[+] 		sock_file (12): 37047
[+] 	requested stats :
[+] 		append (512): 33316
[+] 		execheap (134217728): 49
[+] 		execmem (33554432): 1966
[+] 		execmod (524288): 1207
[+] 		execstack (67108864): 1928
[+] 		execute (8192): 50288
[+] 		execute_no_trans (131072): 43790
[+] 		rawip_recv (16): 162
[+] 		rawip_send (32): 162
[+] 		read (2): 67563
[+] 		recv (2): 27798
[+] 		recvfrom (2): 534
[+] 		send (1): 27798
[+] 		sendto (1): 534
[+] 		tcp_recv (1): 1180
[+] 		tcp_send (2): 1180
[+] 		transition (2): 891285
[+] 		udp_recv (4): 1196
[+] 		udp_send (8): 1196
[+] 		write (4): 34389
